Symbol,CompanyName,Sector,Industry
BATRB,ATLANTA BRAVES HOLDINGS INC,Communication Services,Entertainment
BATRK,ATLANTA BRAVES HOLDINGS INC,Communication Services,Entertainment
BBGI,Beasley Broadcast Group Inc,Communication Services,Media
BBIG,Vinco Ventures Inc,Communication Services,Interactive Media & Services
BBLR,BUBBLR INC,Communication Services,Interactive Media & Services
BBTVF,BBTV HOLDINGS INC,Communication Services,Entertainment
BBUZ,Bebuzee Inc,Communication Services,Interactive Media & Services
BCDMF,KUUHUBB INC,Communication Services,Entertainment
BCE,BCE Inc,Communication Services,Diversified Telecommunication Services
BCOMF,B COMMUNICATIONS LTD,Communication Services,Diversified Telecommunication Services
BFLD,BROADCAST LIVE DIGITAL CORP,Communication Services,Media
BGAOF,PROXIMUS SA,Communication Services,Diversified Telecommunication Services
BGAOY,PROXIMUS SA,Communication Services,Diversified Telecommunication Services
BHAT,Blue Hat Interactv Entrtnmnt Technlgy,Communication Services,Entertainment
BIDU,Baidu Inc (ADR),Communication Services,Interactive Media & Services
BILI,Bilibili Inc - ADR,Communication Services,Entertainment
BMBL,Bumble Inc,Communication Services,Interactive Media & Services
BMTM,Bright Mountain Media Inc,Communication Services,Media
BOC,BOSTON OMAHA Corp,Communication Services,Media
BREA,Brera Holdings PLC,Communication Services,Entertainment
BRSE,BROADSIDE ENTERPRISES INC,Communication Services,Entertainment
BSEG,BIG SCREEN ENTERTAINMENT GP,Communication Services,Entertainment
BTDG,B2digital Inc,Communication Services,Entertainment
BTGOF,BT GROUP PLC,Communication Services,Diversified Telecommunication Services
BWAV,Betawave Corp,Communication Services,Media
BYOC,Beyond Commerce Inc,Communication Services,Interactive Media & Services
BZ,Kanzhun Ltd,Communication Services,Interactive Media & Services
BZFD,Buzzfeed Inc,Communication Services,Interactive Media & Services
BZQIY,BEZEQ ISRAEL TELECOMMUNICATN,Communication Services,Diversified Telecommunication Services
BZTG,Buzz Technologies Inc,Communication Services,Diversified Telecommunication Services
CABO,Cable One Inc,Communication Services,Media
CAMG,CAM Group Inc,Communication Services,Media
CARG,CarGurus Inc,Communication Services,Interactive Media & Services
CARS,Cars.com Inc,Communication Services,Interactive Media & Services
CBMJ,CONSERVATIVE BRO ME & JO INC,Communication Services,Media
CCGM,China CGame Inc,Communication Services,Entertainment
CCO,Clear Channel Outdoor Holdings Inc,Communication Services,Media
CCOEY,CAPCOM CO LTD,Communication Services,Entertainment
CCOI,Cogent Communications Holdings Inc,Communication Services,Diversified Telecommunication Services
CDLX,Cardlytics Inc,Communication Services,Media
CELJF,CELLCOM ISRAEL LTD,Communication Services,Wireless Telecommunication Services
CELX,CELEXPRESS INC,Communication Services,Diversified Telecommunication Services
CGEAF,COGECO COMMUNICATIONS INC,Communication Services,Media
CGECF,COGECO INC  -SUB VTG,Communication Services,Diversified Telecommunication Services
CHND,"China Media, Inc.",Communication Services,Entertainment
CHNO,Classworx Inc,Communication Services,Interactive Media & Services
CHRYY,CHORUS LTD,Communication Services,Diversified Telecommunication Services
CHT,"Chunghwa Telecom Co., Ltd (ADR)",Communication Services,Diversified Telecommunication Services
CHTR,Charter Communications Inc,Communication Services,Media
CIBY,CIBL Inc,Communication Services,Diversified Telecommunication Services
CJREF,Corus Entertainment Inc. (USA),Communication Services,Media
CLLNY,CELLNEX TELECOM SA,Communication Services,Diversified Telecommunication Services
CMCSA,Comcast Corporation,Communication Services,Media
CMGO,CMG Holdings Group Inc,Communication Services,Media
CMGR,Clubhouse Media Group Inc,Communication Services,Media
CMLS,Cumulus Media Inc,Communication Services,Media
CNCM,"Connected Media Technologies, Inc.",Communication Services,Media
CNET,ZW Data Action Technologies Inc,Communication Services,Media
CNFN,Cfn Enterprises Inc,Communication Services,Interactive Media & Services
CNK,"Cinemark Holdings, Inc.",Communication Services,Entertainment
CNSL,Consolidated Communications Holdings Inc,Communication Services,Diversified Telecommunication Services
CNVS,Cineverse Corp,Communication Services,Entertainment
CPOP,Pop Culture Group Co Ltd,Communication Services,Entertainment
CPXGF,CINEPLEX INC,Communication Services,Entertainment
CREX,Creative Realities Inc,Communication Services,Media
CRGE,Charge Enterprises Inc,Communication Services,Diversified Telecommunication Services
CRTO,Criteo SA (ADR),Communication Services,Media
CRWE,Crown Equity Holdings Inc,Communication Services,Media
CSSE,Chicken Soup for The Soul Entrtnmnt Inc,Communication Services,Entertainment
CSSEP,Chicken Soup for The Soul Entertainment Inc,Communication Services,Entertainment
CSXXY,CARSALES COM LTD,Communication Services,Interactive Media & Services
CTV,Innovid Corp,Communication Services,Media
CUEN,Cuentas Inc,Communication Services,Diversified Telecommunication Services
CURI,Curiositystream Inc,Communication Services,Entertainment
CVHSY,CABLEVISION HLDG S,Communication Services,Media
CVTV,China VTV Ltd,Communication Services,Interactive Media & Services
CWTC,Clearwave Telecommunications Inc,Communication Services,Diversified Telecommunication Services
CYPXF,EQ INC,Communication Services,Interactive Media & Services
DALN,Dallasnews Corp,Communication Services,Media
DBMM,Digital Brand Media & Marketing Grp Inc,Communication Services,Media
DDI,DoubleDown Interactive Co Ltd,Communication Services,Entertainment
DEQI,DIRECT EQUITY INTL INC,Communication Services,Entertainment
DEWM,Dewmar International BMC Inc,Communication Services,Media
DGTW,DigitalTown Inc,Communication Services,Interactive Media & Services
DHX,DHI Group Inc,Communication Services,Interactive Media & Services
DIGI,Digitiliti Inc,Communication Services,Interactive Media & Services
DIS,Walt Disney Co,Communication Services,Entertainment
DISH,DISH Network Corp,Communication Services,Media
DJCO,Daily Journal Corporation,Communication Services,Media
DLOC,Digital Locations Inc,Communication Services,Diversified Telecommunication Services
DLPN,Dolphin Entertainment Inc,Communication Services,Entertainment
DNTUY,DENTSU GROUP INC,Communication Services,Media
DOYU,Douyu International Holdings Ltd,Communication Services,Entertainment
DRCT,Direct Digital Holdings Inc,Communication Services,Media
DSNY,DESTINY MEDIA TECHNOLOGIES,Communication Services,Interactive Media & Services
DTEGF,DEUTSCHE TELEKOM,Communication Services,Diversified Telecommunication Services
DTEGY,Deutsche Telekom AG (ADR),Communication Services,Diversified Telecommunication Services
DTGI,Digerati Technologies Inc,Communication Services,Diversified Telecommunication Services
DTRL,DETROIT LEGAL NEWS CO,Communication Services,Media
DUO,Fangdd Network Group Ltd,Communication Services,Interactive Media & Services
DWDZF,JEOTEX INC,Communication Services,Diversified Telecommunication Services
EA,Electronic Arts Inc,Communication Services,Entertainment
EAGRF,EAST SIDE GAMES GROUP INC,Communication Services,Entertainment
EB,Eventbrite Inc,Communication Services,Interactive Media & Services
EDR,Endeavor Group holdings Inc,Communication Services,Entertainment
EEX,Emerald Holding Inc,Communication Services,Media
EGLX,ENTHUSIAST GAMING HLD INC,Communication Services,Interactive Media & Services
ELRE,Yinfu Gold Corp,Communication Services,Interactive Media & Services
EMMS,Emmis Communications Corp,Communication Services,Media
EMWPF,Eros Media World PLC,Communication Services,Entertainment
ENTEF,ESE ENTERTAINMENT INC,Communication Services,Entertainment
ERFB,ERF Wireless Inc,Communication Services,Wireless Telecommunication Services
ETCMY,EUTELSAT COMMUNICATION,Communication Services,Media
EVC,Entravision Communications Corp,Communication Services,Media
EVER,EverQuote Inc,Communication Services,Interactive Media & Services
EVLI,EVERLERT INC,Communication Services,Entertainment
EWKS,Earthworks Entertainment Inc,Communication Services,Entertainment
EXMT,ANYTHING TECHNOLOGIES MEDIA,Communication Services,Entertainment
FAZE,FaZe Holdings Inc,Communication Services,Interactive Media & Services
FBOP,MEDIA CENTRAL CORP INC,Communication Services,Interactive Media & Services
FDBL,Friendable Inc,Communication Services,Interactive Media & Services
FDIT,Findit Inc,Communication Services,Interactive Media & Services
FENG,Phoenix New Media Ltd ADR,Communication Services,Interactive Media & Services
FERL,Fearless Films Inc,Communication Services,Entertainment
FFZY,FANSFRENZY CORP,Communication Services,Interactive Media & Services
FGH,FG Group Holdings Inc,Communication Services,Entertainment
FJTNF,FUJI MEDIA HOLDINGS INC,Communication Services,Media
FJTNY,FUJI MEDIA HOLDINGS INC,Communication Services,Media
FLCX,Flooidcx Corp,Communication Services,Interactive Media & Services
FLNT,Fluent Inc,Communication Services,Media
FMHS,Farmhouse Inc,Communication Services,Diversified Telecommunication Services
FMYR,BOMCBD Corp,Communication Services,Entertainment
FNGR,FingerMotion Inc,Communication Services,Wireless Telecommunication Services
FONU,FONU2 Inc,Communication Services,Entertainment
FOX,FOX CORP,Communication Services,Media
FOXA,Fox Corp,Communication Services,Media
FPNUF,FP NEWSPAPERS INC,Communication Services,Media
FUBO,Fubotv Inc,Communication Services,Interactive Media & Services
FUGI,Fuego Enterprises Inc,Communication Services,Entertainment
FUIG,Fusion Interactive Corp,Communication Services,Diversified Telecommunication Services
FULO,FullNet Communications Inc,Communication Services,Diversified Telecommunication Services
FWONA,Liberty Media Corp,Communication Services,Entertainment
FWONB,LIBERTY MEDIA FORMULA ONE,Communication Services,Entertainment
FWONK,LIBERTY MEDIA FORMULA ONE,Communication Services,Entertainment
FYBR,Frontier Communications Parent Inc,Communication Services,Diversified Telecommunication Services
GAIA,Gaia Inc,Communication Services,Entertainment
GAMB,Gambling.com Group Ltd,Communication Services,Media
GAME,GAMESQUARE HOLDINGS INC,Communication Services,Entertainment
GAMGF,GAMELANCER MEDIA CORP,Communication Services,Interactive Media & Services
GBHL,"Global Entertainment Holdings, Inc.",Communication Services,Entertainment
GBXI,GBX International Group Inc,Communication Services,Entertainment
GCI,Gannett Co Inc,Communication Services,Media
GDET,GD ENMTMT & TECHNOLOGY INC,Communication Services,Entertainment
GDEV,GDEV Inc.,Communication Services,Entertainment
GENTF,G5 ENTERTAINMENT AB,Communication Services,Entertainment
GETY,Getty Images Holdings Inc,Communication Services,Interactive Media & Services
GFMH,Goliath Film and Media Holdings,Communication Services,Entertainment
GHST,GHST World Inc,Communication Services,Media
GIGM,Giga Media Ltd,Communication Services,Entertainment
GLMFF,GLACIER MEDIA INC,Communication Services,Media
GMER,Good Gaming Inc,Communication Services,Interactive Media & Services
GMEV,GME Innotainment Inc,Communication Services,Entertainment
GMGI,Golden Matrix Group Inc,Communication Services,Entertainment
GMSC,GRAND ENTMT & MUSIC INC,Communication Services,Entertainment
GNPR,Genius Products Inc,Communication Services,Entertainment
GOGO,Gogo Inc,Communication Services,Wireless Telecommunication Services
GOOG,ALPHABET INC CL C,Communication Services,Interactive Media & Services
GOOGL,Alphabet Inc,Communication Services,Interactive Media & Services
GOOLF,P2EARN INC,Communication Services,Media
GRND,Grindr Inc,Communication Services,Interactive Media & Services
GROM,Grom Social Enterprises Inc,Communication Services,Entertainment
GRVY,"Gravity Co., LTD. (ADR)",Communication Services,Entertainment
GSAT,"Globalstar, Inc.",Communication Services,Diversified Telecommunication Services
GSMG,Glory Star New Media Group Holdings Ltd,Communication Services,Interactive Media & Services
GTN,"Gray Television, Inc.",Communication Services,Media
GTN.A,GRAY TELEVISION INC,Communication Services,Media
GTRL,GET REAL USA INC,Communication Services,Entertainment
HAFG,Holistic Asset Finance Group Co Ltd,Communication Services,Media
HDUP,Headsup Entertainment International Inc,Communication Services,Entertainment
HHS,Harte Hanks Inc,Communication Services,Media
HLLPF,HELLO PAL INTERNATIONAL INC,Communication Services,Interactive Media & Services
HLTOY,Hellenic Telecom Organization S.A. (ADR),Communication Services,Diversified Telecommunication Services
HLWD,Almost Never Films Inc,Communication Services,Entertainment
HMMR,Hammer Fiber Optics Holdings Corp,Communication Services,Diversified Telecommunication Services
HQGE,Big M Entertainment Corp,Communication Services,Entertainment
HRDI,HERE MEDIA INC,Communication Services,Media
HRYU,Hanryu Holdings Inc,Communication Services,Interactive Media & Services
HUTN,Hutn Inc,Communication Services,Interactive Media & Services
HUYA,HUYA Inc - ADR,Communication Services,Entertainment
HYWS,HOLLYWOOD STUDIOS INTL,Communication Services,Entertainment
IAC,IAC Inc,Communication Services,Interactive Media & Services
IAS,Integral Ad Science Holding Corp,Communication Services,Media
ICABY,I-Cable Communications Ltd (ADR),Communication Services,Media
ICLK,Iclick Interactive Asia Group Ltd,Communication Services,Media
ICOA,ICOA INC,Communication Services,Wireless Telecommunication Services
IDT,IDT Corporation,Communication Services,Diversified Telecommunication Services
IDWM,IDW Media Holdings Inc,Communication Services,Media
IFJPY,INFORMA PLC,Communication Services,Media
IFLM,Independent Film Development Corporation,Communication Services,Entertainment
IH,iHuman Inc - ADR,Communication Services,Entertainment
IHRT,iHeartMedia Inc,Communication Services,Media
IHS,IHS Holding Ltd,Communication Services,Diversified Telecommunication Services
IIJIY,Internet Initiative Japan Inc. (ADR),Communication Services,Diversified Telecommunication Services
ILIM,Il2m International Corp,Communication Services,Interactive Media & Services
ILLM,ILLUMIN HOLDINGS INC,Communication Services,Interactive Media & Services
ILUS,Ilustrato Pictures International Inc,Communication Services,Entertainment
IMAX,Imax Corp (USA),Communication Services,Entertainment
IMGX,"Image Metrics, Inc.",Communication Services,Entertainment
IMTO,InterMetro Communications Inc,Communication Services,Diversified Telecommunication Services
INCC,International Consolidated Companies Inc,Communication Services,Media
INCT,InCapta Inc,Communication Services,Entertainment
IPDN,Professional Diversity Network Inc,Communication Services,Interactive Media & Services
IPG,Interpublic Group of Companies Inc,Communication Services,Media
IPLY,Interplay Entertainment Corp,Communication Services,Entertainment
IPUB,indiePub Entertainment Inc,Communication Services,Entertainment
IQ,IQIYI Inc - ADR,Communication Services,Entertainment
IRDM,Iridium Communications Inc,Communication Services,Diversified Telecommunication Services
ISBL,Ise Blu Equity Corp.,Communication Services,Entertainment
ISDSF,ISIGN MEDIA SOLUTIONS INC,Communication Services,Interactive Media & Services
ITMTF,INTERTAINMENT MEDIA INC,Communication Services,Interactive Media & Services
ITVPY,ITV PLC,Communication Services,Media
IZEA,IZEA Worldwide Inc,Communication Services,Interactive Media & Services
JFU,9F Inc - ADR,Communication Services,Interactive Media & Services
KBNT,Kubient Inc,Communication Services,Interactive Media & Services
KDDIY,KDDI CORP,Communication Services,Wireless Telecommunication Services
KDOZF,KIDOZ INC,Communication Services,Entertainment
KIND,Nextdoor Holdings Inc,Communication Services,Interactive Media & Services
KIWB,Kiwibox.com Inc,Communication Services,Interactive Media & Services
KKPNY,Koninklijke KPN N.V. (ADR),Communication Services,Diversified Telecommunication Services
KONMY,KONAMI GROUP CORPORATION,Communication Services,Entertainment
KORE,KORE Group Holdings Inc,Communication Services,Wireless Telecommunication Services
KRKR,36Kr Holdings Inc - ADR,Communication Services,Interactive Media & Services
KSHTY,KUAISHOU TECHNOLOGY,Communication Services,Interactive Media & Services
KT,KT Corp (ADR),Communication Services,Diversified Telecommunication Services
KTEL,KonaTel Inc,Communication Services,Wireless Telecommunication Services
KUASF,KUAISHOU TECHNOLOGY,Communication Services,Interactive Media & Services
KUKE,Kuke Music Holding Ltd - ADR,Communication Services,Entertainment
LBRDA,Liberty Broadband Corp,Communication Services,Media
LBRDB,LIBERTY BROADBAND CORP,Communication Services,Media
LBRDK,LIBERTY BROADBAND CORP,Communication Services,Media
LBTYA,Liberty Global PLC,Communication Services,Diversified Telecommunication Services
LBTYB,LIBERTY GLOBAL PLC,Communication Services,Diversified Telecommunication Services
LBTYK,LIBERTY GLOBAL PLC,Communication Services,Diversified Telecommunication Services
LBUY,Leafbuyer Technologies Inc,Communication Services,Interactive Media & Services
LDSN,Luduson G Inc,Communication Services,Media
LDWY,Lendway Inc,Communication Services,Media
LEE,Lee Enterprises Inc,Communication Services,Media
LFCOF,LIFT & CO CORP,Communication Services,Interactive Media & Services
LFLY,Leafly Holdings Inc,Communication Services,Interactive Media & Services
LGF.A,Lions Gate Entertainment Corp (USA),Communication Services,Entertainment
LGF.B,LIONS GATE ENTERTAINMENT CP,Communication Services,Entertainment
LICT,LICT Corp,Communication Services,Diversified Telecommunication Services
LILA,Liberty Latin America Ltd,Communication Services,Diversified Telecommunication Services
LILAB,LIBERTY LATIN AMERICA LTD,Communication Services,Diversified Telecommunication Services
LILAK,LIBERTY LATIN AMERICA LTD,Communication Services,Diversified Telecommunication Services
LIZI,Lizhi Inc - ADR,Communication Services,Entertainment
LKCO,Luokung Technology Corp,Communication Services,Interactive Media & Services
LKST,Looksmart Group Inc,Communication Services,Interactive Media & Services
LLYVA,LIBERTY MEDIA LIBERTY LIVE,Communication Services,Entertainment
LLYVB,LIBERTY MEDIA LIBERTY LIVE,Communication Services,Entertainment
LLYVK,LIBERTY MEDIA LIBERTY LIVE,Communication Services,Entertainment
LMDCF,Everybody Loves Languages Corp,Communication Services,Media
LOCM,Local Corp,Communication Services,Interactive Media & Services
LOV,Spark Networks SE (ADR),Communication Services,Interactive Media & Services
LPTV,Loop Media Inc,Communication Services,Entertainment
LQR,LQR House Inc,Communication Services,Media
LSXMA,Liberty Media Corp,Communication Services,Media
LSXMB,LIBERTY MEDIA SIRIUSXM GROUP,Communication Services,Media
LSXMK,LIBERTY MEDIA SIRIUSXM GROUP,Communication Services,Media
LTRPA,Liberty Tripadvisor Holdings Inc,Communication Services,Interactive Media & Services
LTRPB,LIBERTY TRIPADVISOR HLDGS IN COM SER B,Communication Services,Interactive Media & Services
LUMN,Lumen Technologies Inc,Communication Services,Diversified Telecommunication Services
LVO,LiveOne Inc,Communication Services,Entertainment
LYT,Lytus Technologies Holdings Ptv Ltd,Communication Services,Entertainment
LYV,Live Nation Entertainment Inc,Communication Services,Entertainment
MANU,Manchester United PLC,Communication Services,Entertainment
MAX,MediaAlpha Inc,Communication Services,Interactive Media & Services
MCHOY,MULTICHOICE GROUP LTD,Communication Services,Media
MCHX,Marchex Inc,Communication Services,Media
MCS,Marcus Corp,Communication Services,Entertainment
MDIA,Mediaco Holding Inc,Communication Services,Media
MDTC,Media Technologies Inc,Communication Services,Diversified Telecommunication Services
MECVF,MDF COMMERCE INC,Communication Services,Interactive Media & Services
META,Meta Platforms Inc,Communication Services,Interactive Media & Services
MFON,Mobivity Holdings Corp,Communication Services,Interactive Media & Services
MGAM,Mobile Global Esports Inc,Communication Services,Entertainment
MGNI,Magnite Inc,Communication Services,Media
MGOM,Migom Global Corp,Communication Services,Entertainment
MITQ,Moving Image Technologies Inc,Communication Services,Entertainment
MKTDF,DEEPMARKIT CORP,Communication Services,Interactive Media & Services
MLFB,Major League Football Inc,Communication Services,Entertainment
MLRYY,VK COMPANY LIMITED,Communication Services,Interactive Media & Services
MMND,Mastermind Inc,Communication Services,Media
MMV,MultiMetaVerse Holdings Limited,Communication Services,Entertainment
MOBO,Avail Scientific Inc,Communication Services,Interactive Media & Services
MOBQ,Mobiquity Technologies Inc,Communication Services,Media
MOMO,Hello Group Inc (ADR),Communication Services,Interactive Media & Services
MOXC,Moxian (BVI) Inc,Communication Services,Media
MPRG,MOTION PICTURE GROUP INC,Communication Services,Entertainment
MRNJ,Metatron Apps Inc,Communication Services,Interactive Media & Services
MRPT,Macreport.Net Inc,Communication Services,Media
MSGE,Madison Square Garden Entertainment Corp,Communication Services,Entertainment
MSGM,Motorsport Games Inc,Communication Services,Entertainment
MSGS,Madison Square Garden Sports Corp,Communication Services,Entertainment
MTCH,Match Group Inc,Communication Services,Interactive Media & Services
MTNOF,MTN GROUP LTD,Communication Services,Wireless Telecommunication Services
MTNOY,MTN Group Ltd - ADR,Communication Services,Wireless Telecommunication Services
MVES,Movie Studio Inc,Communication Services,Entertainment
MVNC,Marvion Inc,Communication Services,Entertainment
MVVYF,MOOVLY MEDIA INC,Communication Services,Interactive Media & Services
MYPS,Playstudios Inc,Communication Services,Entertainment
MYTAY,Magyar Telekom Tavkozlesi Nyrt (ADR),Communication Services,Diversified Telecommunication Services
NCMI,"National CineMedia, Inc.",Communication Services,Media
NCTY,The9 Limited (ADR),Communication Services,Entertainment
NETWF,NETWORK MEDIA GROUP INC,Communication Services,Entertainment
NFLX,Netflix Inc,Communication Services,Entertainment
NFTG,NFT Gaming Company Inc,Communication Services,Entertainment
NIROF,SPORTSHERO LIMITED,Communication Services,Entertainment
NLMP,Double Secret Enterprises Inc,Communication Services,Entertainment
NRWS,Narrowstep Inc.,Communication Services,Interactive Media & Services
NTDOF,NINTENDO CO LTD,Communication Services,Entertainment
NTDOY,NINTENDO CO LTD,Communication Services,Entertainment
NTEK,"NanoTech Entertainment, Inc.",Communication Services,Entertainment
NTES,NetEase Inc (ADR),Communication Services,Entertainment
NTLK,Net Talk.com Inc,Communication Services,Diversified Telecommunication Services
NTTYY,Nippon Telegraph and Telephone Corp(ADR),Communication Services,Diversified Telecommunication Services
NUVR,Nuvera Communications Inc,Communication Services,Diversified Telecommunication Services
NWCN,Network CN Inc,Communication Services,Media
NWS,NEWS CORP,Communication Services,Media
NWSA,News Corp,Communication Services,Media
NXMR,NextMart Inc.,Communication Services,Media
NXPL,NextPlat Corp,Communication Services,Diversified Telecommunication Services
NXST,Nexstar Media Group Inc,Communication Services,Media
NXTP,Nextplay Technologies Inc,Communication Services,Media
NYT,New York Times Co,Communication Services,Media
OAMCF,OVERACTIVE MEDIA CORP,Communication Services,Entertainment
OB,Outbrain Inc,Communication Services,Interactive Media & Services
OCG,Oriental Culture Holding Ltd,Communication Services,Interactive Media & Services
OIBRQ,Oi SA - em Recuperacao Judicial(ADR),Communication Services,Diversified Telecommunication Services
OIBZQ,OI SA,Communication Services,Diversified Telecommunication Services
OMC,Omnicom Group Inc.,Communication Services,Media
ONFO,Onfolio Holdings Inc,Communication Services,Interactive Media & Services
OOMA,Ooma Inc,Communication Services,Diversified Telecommunication Services
ORAN,Orange SA (ADR),Communication Services,Diversified Telecommunication Services
OTGLF,CD PROJEKT SA,Communication Services,Entertainment
OTGLY,CD PROJEKT SA,Communication Services,Entertainment
OWVI,ONE WORLD VENTURES INC,Communication Services,Interactive Media & Services
PALS,Mopals.Com Inc,Communication Services,Interactive Media & Services
PALT,Paltalk Inc,Communication Services,Interactive Media & Services
PARA,Paramount Global,Communication Services,Media
PARAA,PARAMOUNT GLOBAL,Communication Services,Media
PBSFY,PROSIEBENSAT.1 MEDIA SE,Communication Services,Media
PCCWY,PCCW Ltd (ADR),Communication Services,Diversified Telecommunication Services
PCDAF,POSTMEDIA NETWORK CANADA CP,Communication Services,Media
PEDH,"Peoples Educational Holdings, Inc.",Communication Services,Media
PEHD,CrowdGather Inc,Communication Services,Interactive Media & Services
PERI,Perion Network Ltd,Communication Services,Media
PGGG,PEGASUS GAMING CORP,Communication Services,Entertainment
PGRU,PropertyGuru Group Ltd,Communication Services,Interactive Media & Services
PHI,PLDT Inc (ADR),Communication Services,Wireless Telecommunication Services
PIHG,PLURAL INDUSTRY HOLDING GRP,Communication Services,Diversified Telecommunication Services
PINS,Pinterest Inc,Communication Services,Interactive Media & Services
PLGC,"Playlogic Entertainment, Inc.",Communication Services,Entertainment
PLGNF,PLAYGON GAMES INC,Communication Services,Interactive Media & Services
PLTK,Playtika Holding Corp,Communication Services,Entertainment
PMKRF,PLAYMAKER CAPITAL INC,Communication Services,Media
POPRF,POPREACH CORP,Communication Services,Entertainment
PRDGF,PREMIER DIVERSIFIED HLDGS,Communication Services,Interactive Media & Services
PROM,Propel Media Inc,Communication Services,Interactive Media & Services
PRSNF,PEEKS SOCIAL INC,Communication Services,Entertainment
PRYNF,BACKSTAGEPLAY INC,Communication Services,Entertainment
PSQH,PSQ Holdings Inc,Communication Services,Interactive Media & Services
PSRU,Valiant Eagle Inc,Communication Services,Entertainment
PTNRY,Partner Communications Company Ltd (ADR),Communication Services,Wireless Telecommunication Services
PTOP,Peer To Peer Network,Communication Services,Entertainment
PTXKY,PT XL AXIATA TBK,Communication Services,Wireless Telecommunication Services
PUBGY,Publicis Groupe SA (ADR),Communication Services,Media
PUBM,PubMatic Inc,Communication Services,Media
PVSP,Pervasip Corp,Communication Services,Diversified Telecommunication Services
PZOO,Pazoo Inc,Communication Services,Interactive Media & Services
QBCRF,Quebecor Inc (USA),Communication Services,Diversified Telecommunication Services
QNST,QuinStreet Inc,Communication Services,Interactive Media & Services
QTTOY,Qutoutiao Inc - ADR,Communication Services,Interactive Media & Services
QUOT,Quotient Technology Inc,Communication Services,Media
QYOUF,QYOU MEDIA INC,Communication Services,Media
RADI,Radius Global Infrastructure Inc,Communication Services,Diversified Telecommunication Services
RAIO,RadioIO Inc,Communication Services,Entertainment
RBLX,Roblox Corp,Communication Services,Entertainment
RCI,Rogers Communications Inc,Communication Services,Wireless Telecommunication Services
RCIAF,ROGERS COMMUNICATIONS  -CL B,Communication Services,Wireless Telecommunication Services
RCIT,Reelcause Inc,Communication Services,Interactive Media & Services
RDI,Reading International Inc,Communication Services,Entertainment
RDIB,READING INTL INC  -CL A,Communication Services,Entertainment
REAC,REAC Group Inc,Communication Services,Interactive Media & Services
REDFY,Rediff.com India Ltd (ADR),Communication Services,Interactive Media & Services
RLTR,Reeltime Rentals Inc,Communication Services,Entertainment
RMTD,Remote Dynamics Inc,Communication Services,Wireless Telecommunication Services
ROKU,Roku Inc,Communication Services,Entertainment
ROSYY,ROSTELECOM PJSC,Communication Services,Diversified Telecommunication Services
