Symbol,CompanyName,Sector,Industry
FOSL,Fossil Group Inc,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
FOXF,Fox Factory Holding Corp,Consumer Discretionary,Automobile Components
FRCOY,FAST RETAILING CO LTD,Consumer Discretionary,Specialty Retail
FRGI,Fiesta Restaurant Group Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
FRSX,FORESIGHT AUTONOMOUS,Consumer Discretionary,Automobile Components
FRZA,Forza X1 Inc,Consumer Discretionary,Leisure Products
FSCR,Federal Screw Works,Consumer Discretionary,Automobile Components
FSR,Fisker Inc,Consumer Discretionary,Automobiles
FTCH,Farfetch Ltd,Consumer Discretionary,Specialty Retail
FTDL,Firstime Design Ltd,Consumer Discretionary,Household Durables
FTDR,Frontdoor Inc,Consumer Discretionary,Diversified Consumer Services
FUJHY,SUBARU CORP,Consumer Discretionary,Automobiles
FUN,"Cedar Fair, L.P.",Consumer Discretionary,"Hotels, Restaurants & Leisure"
FUV,Arcimoto Inc,Consumer Discretionary,Automobiles
FVTI,Fortune Valley Treasures Inc,Consumer Discretionary,Distributors
FWRG,First Watch Restaurant Group Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
FXLV,F45 Training Holdings Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
GACR,Green Automotive Co,Consumer Discretionary,Specialty Retail
GAN,Gan Ltd,Consumer Discretionary,"Hotels, Restaurants & Leisure"
GBNW,GLOBAL NETWORKS CORP,Consumer Discretionary,"Hotels, Restaurants & Leisure"
GBTG,Global Business Travel Group Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
GCFB,Granite City Food & Brewery Ltd,Consumer Discretionary,"Hotels, Restaurants & Leisure"
GCHK,Greenchek Technology Inc,Consumer Discretionary,Automobile Components
GCO,Genesco Inc,Consumer Discretionary,Specialty Retail
GCT,GigaCloud Technology Inc,Consumer Discretionary,Distributors
GDEN,Golden Entertainment Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
GEBHY,Genting Berhad (ADR),Consumer Discretionary,"Hotels, Restaurants & Leisure"
GECSF,GLOBAL EDTN COMMUNITIES CORP,Consumer Discretionary,Diversified Consumer Services
GEHI,Gravitas Education Holdings Inc - ADR,Consumer Discretionary,Diversified Consumer Services
GELYF,GEELY AUTOMOBILE HLDGS LTD,Consumer Discretionary,Automobiles
GELYY,GEELY AUTOMOBILE HLDGS LTD,Consumer Discretionary,Automobiles
GENI,Genius Sports Ltd,Consumer Discretionary,"Hotels, Restaurants & Leisure"
GENK,GEN Restaurant Group Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
GES,"Guess?, Inc.",Consumer Discretionary,Specialty Retail
GFASY,Gafisa SA (ADR),Consumer Discretionary,Household Durables
GGBBF,LXRANDCO INC,Consumer Discretionary,Specialty Retail
GGR,Gogoro Inc,Consumer Discretionary,Automobiles
GHC,Graham Holdings Co,Consumer Discretionary,Diversified Consumer Services
GHG,GreenTree Hospitality Group Ltd - ADR,Consumer Discretionary,"Hotels, Restaurants & Leisure"
GHIFF,GAMEHOST INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
GIGNY,Genting Singapore Ltd (ADR),Consumer Discretionary,"Hotels, Restaurants & Leisure"
GIII,G-III Apparel Group Ltd,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
GIL,Gildan Activewear Inc (USA),Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
GLBE,Global-E Online Ltd,Consumer Discretionary,Broadline Retail
GLXZ,Galaxy Gaming Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
GM,General Motors Co,Consumer Discretionary,Automobiles
GMALY,Genting Malaysia Bhd - ADR,Consumer Discretionary,"Hotels, Restaurants & Leisure"
GMBL,Esports Entertainment Group Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
GME,GameStop Corp,Consumer Discretionary,Specialty Retail
GMPR,GOURMET PROVISIONS INTE CORP,Consumer Discretionary,"Hotels, Restaurants & Leisure"
GMVHY,ENTAIN PLC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
GMWKF,GAMES WORKSHOP GROUP PLC,Consumer Discretionary,Leisure Products
GNLN,Greenlane Holdings Inc,Consumer Discretionary,Distributors
GNS,Genius Group Ltd,Consumer Discretionary,Diversified Consumer Services
GNTX,Gentex Corp,Consumer Discretionary,Automobile Components
GOEV,Canoo Inc,Consumer Discretionary,Automobiles
GOLF,Acushnet Holdings Corp,Consumer Discretionary,Leisure Products
GOOS,CANADA GOOSE HLDG,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
GOTU,Gaotu Techedu Inc (ADR),Consumer Discretionary,Diversified Consumer Services
GPC,Genuine Parts Co,Consumer Discretionary,Distributors
GPI,"Group 1 Automotive, Inc.",Consumer Discretionary,Specialty Retail
GPRO,GoPro Inc,Consumer Discretionary,Household Durables
GPS,Gap Inc,Consumer Discretionary,Specialty Retail
GRBK,Green Brick Partners Inc,Consumer Discretionary,Household Durables
GRLT,Global A Brands Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
GRMN,Garmin Ltd,Consumer Discretionary,Household Durables
GROV,Grove Collaborative Holdings Inc,Consumer Discretionary,Specialty Retail
GRPN,Groupon Inc,Consumer Discretionary,Broadline Retail
GRSO,Grow Solutions Holdings Inc,Consumer Discretionary,Specialty Retail
GRWG,GrowGeneration Corp,Consumer Discretionary,Specialty Retail
GSHN,Gushen Inc,Consumer Discretionary,Diversified Consumer Services
GSIL,GENERAL STORE INTL CORP,Consumer Discretionary,Broadline Retail
GSUN,Golden Sun Education Group Ltd,Consumer Discretionary,Diversified Consumer Services
GT,Goodyear Tire & Rubber Co,Consumer Discretionary,Automobile Components
GTIM,Good Times Restaurants Inc.,Consumer Discretionary,"Hotels, Restaurants & Leisure"
GTX,Garrett Motion Inc,Consumer Discretionary,Automobile Components
GVSI,Good Vibrations Shoes Inc,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
GWIN,Glorywin Entertainment Group Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
GWLLY,GREAT WALL MOTOR CO,Consumer Discretionary,Automobiles
GWYT,GREENWAY TECHNOLOGY INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
H,Hyatt Hotels Corporation,Consumer Discretionary,"Hotels, Restaurants & Leisure"
HAS,"Hasbro, Inc.",Consumer Discretionary,Leisure Products
HAZH,HAZ HOLDINGS INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
HBB,Hamilton Beach Brands Holding Co,Consumer Discretionary,Household Durables
HBI,Hanesbrands Inc.,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
HCDI,Harbor Custom Development Inc,Consumer Discretionary,Household Durables
HD,Home Depot Inc,Consumer Discretionary,Specialty Retail
HELE,Helen of Troy Limited,Consumer Discretionary,Household Durables
HENGY,HENGDELI HOLDINGS LTD,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
HEPS,D Market Elektronik Hztlr ve Tcrt AS-ADR,Consumer Discretionary,Broadline Retail
HESAF,HERMES INTERNATIONAL,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
HESAY,HERMES INTERNATIONAL,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
HFUS,Hartford Great Health Corp,Consumer Discretionary,"Hotels, Restaurants & Leisure"
HGGGQ,"hhgregg, Inc.",Consumer Discretionary,Specialty Retail
HGV,Hilton Grand Vacations Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
HIBB,Hibbett Inc,Consumer Discretionary,Specialty Retail
HJGP,Hanjiao Group Inc,Consumer Discretionary,Specialty Retail
HLLGY,HELLA GMBH & CO. KGAA,Consumer Discretionary,Automobile Components
HLLY,Holley Inc,Consumer Discretionary,Automobile Components
HLT,Hilton Worldwide Holdings Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
HMBL,Humbl Inc,Consumer Discretionary,Specialty Retail
HMC,Honda Motor Co Ltd (ADR),Consumer Discretionary,Automobiles
HNNMY,HENNES & MAURITZ AB,Consumer Discretionary,Specialty Retail
HNORY,HARVEY NORMAN HLDGS LTD,Consumer Discretionary,Broadline Retail
HOFT,Hooker Furnishings Corp,Consumer Discretionary,Household Durables
HOFV,Hall of Fame Resort & Entertainment Co,Consumer Discretionary,"Hotels, Restaurants & Leisure"
HOG,Harley-Davidson Inc,Consumer Discretionary,Automobiles
HOUR,Hour Loop Inc,Consumer Discretionary,Broadline Retail
HOV,"Hovnanian Enterprises, Inc.",Consumer Discretionary,Household Durables
HOVVB,HOVNANIAN ENTRPRS INC  -CL A,Consumer Discretionary,Household Durables
HRB,H & R Block Inc,Consumer Discretionary,Diversified Consumer Services
HSAI,Hesai Group - ADR,Consumer Discretionary,Automobile Components
HTHT,H World Group Ltd (ADR),Consumer Discretionary,"Hotels, Restaurants & Leisure"
HTRE,H3 Enterprises Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
HVCW,Harrison Vickers and Waterman Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
HVT,"Haverty Furniture Companies, Inc.",Consumer Discretionary,Specialty Retail
HVT.A,HAVERTY FURNITURE,Consumer Discretionary,Specialty Retail
HWGGD,HWGG Entertainment Ltd,Consumer Discretionary,"Hotels, Restaurants & Leisure"
HYHY,Hydrogen Hybrid Technologies Inc,Consumer Discretionary,Automobile Components
HYMTF,HYUNDAI MOTOR CO LTD,Consumer Discretionary,Automobiles
HZO,MarineMax Inc,Consumer Discretionary,Specialty Retail
IBGR,Dryworld Brands Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
IBP,Installed Building Products Inc,Consumer Discretionary,Household Durables
ID,Parts Id Inc,Consumer Discretionary,Specialty Retail
IDEXF,IND DE DISENO TEXTIL SA,Consumer Discretionary,Specialty Retail
IDEXY,IND DE DISENO TEXTIL SA,Consumer Discretionary,Specialty Retail
IDGBF,INDIGO BOOKS & MUSIC INC COM,Consumer Discretionary,Specialty Retail
IFABF,IFABRIC CORP,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
IGT,International Game Technology PLC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
IHG,InterContinental Hotels Group PLC (ADR),Consumer Discretionary,"Hotels, Restaurants & Leisure"
IMBIQ,iMedia Brands Inc,Consumer Discretionary,Broadline Retail
INNX,INFINITE NETWORKS CORP,Consumer Discretionary,Automobile Components
INSE,Inspired Entertainment Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
IPIC,iPic Entertainment Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
IRBT,iRobot Corporation,Consumer Discretionary,Household Durables
ISPO,Inspirato Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
ISUZY,ISUZU MOTORS LTD,Consumer Discretionary,Automobiles
IVDN,Innovative Designs Inc,Consumer Discretionary,Leisure Products
JACK,Jack in the Box Inc.,Consumer Discretionary,"Hotels, Restaurants & Leisure"
JADA,Jadeart Group Inc,Consumer Discretionary,Distributors
JAKK,"JAKKS Pacific, Inc.",Consumer Discretionary,Leisure Products
JD,JD.Com Inc(ADR),Consumer Discretionary,Broadline Retail
JDCMF,JD.COM INC,Consumer Discretionary,Broadline Retail
JEHLY,JOHNSON ELECTRIC HOLDINGS,Consumer Discretionary,Automobile Components
JFBR,Jeffs Brands Ltd,Consumer Discretionary,Broadline Retail
JILL,JJill Inc,Consumer Discretionary,Specialty Retail
JKHCF,JUST KITCHEN HOLDINGS CORP,Consumer Discretionary,"Hotels, Restaurants & Leisure"
JMIA,Jumia Technologies AG - ADR,Consumer Discretionary,Broadline Retail
JMIH,Jupiter Marine International HoldingsInc,Consumer Discretionary,Leisure Products
JOAN,Joann Inc,Consumer Discretionary,Specialty Retail
JOUT,Johnson Outdoors Inc.,Consumer Discretionary,Leisure Products
JPOTF,Jackpot Digital Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
JRJRQ,JRjr33 Inc,Consumer Discretionary,Specialty Retail
JRSH,Jerash Holdings (US) Inc,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
JTEKY,JTEKT CORP,Consumer Discretionary,Automobile Components
JTKWY,Just Eat Takeaway.com NV - ADR,Consumer Discretionary,"Hotels, Restaurants & Leisure"
JWEL,Jowell Global Ltd,Consumer Discretionary,Specialty Retail
JWN,Nordstrom Inc,Consumer Discretionary,Broadline Retail
JXJT,JX Luxventure Ltd,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
JZ,Jianzhi Education Tclgy Grp Co Ltd - ADR,Consumer Discretionary,Diversified Consumer Services
JZXN,Jiuzi Holdings Inc,Consumer Discretionary,Specialty Retail
KAVL,Kaival Brands Innovations Group Inc,Consumer Discretionary,Distributors
KBH,KB Home,Consumer Discretionary,Household Durables
KENS,Kenilworth Systems Corporation,Consumer Discretionary,"Hotels, Restaurants & Leisure"
KEYR,KeyStar Corp,Consumer Discretionary,"Hotels, Restaurants & Leisure"
KGFHF,KINGFISHER PLC,Consumer Discretionary,Specialty Retail
KGFHY,KINGFISHER PLC,Consumer Discretionary,Specialty Retail
KGJI,Kingold Jewelry Inc,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
KIDBQ,Kid Brands Inc,Consumer Discretionary,Household Durables
KIRK,"Kirkland's, Inc.",Consumer Discretionary,Specialty Retail
KITL,Kisses From Italy Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
KMFI,KELLER MANUFACTURING INC,Consumer Discretionary,Household Durables
KMX,"CarMax, Inc",Consumer Discretionary,Specialty Retail
KNBA,Kinbasha Gaming International Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
KNDI,Kandi Technologies Group Inc,Consumer Discretionary,Automobile Components
KOSS,Koss Corporation,Consumer Discretionary,Household Durables
KOTMY,KOITO MANUFACTURING CO LTD,Consumer Discretionary,Automobile Components
KRIUF,KEG ROYALTIES INCOME FUND,Consumer Discretionary,"Hotels, Restaurants & Leisure"
KRUS,Kura Sushi USA Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
KSMRF,CONTAGIOUS GAMING INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
KSS,Kohls Corp,Consumer Discretionary,Broadline Retail
KTB,Kontoor Brands Inc,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
KTYCF,KITS EYECARE LTD,Consumer Discretionary,Specialty Retail
KVIL,Kidville Inc,Consumer Discretionary,Diversified Consumer Services
KXIN,Kaixin Auto Holdings,Consumer Discretionary,Specialty Retail
LAD,Lithia Motors Inc,Consumer Discretionary,Specialty Retail
LAKE,"Lakeland Industries, Inc.",Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
LANV,Lanvin Group Holdings Ltd,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
LASLY,Lentuo International Inc (ADR),Consumer Discretionary,Specialty Retail
LAUR,Laureate Education Inc,Consumer Discretionary,Diversified Consumer Services
LAZR,Luminar Technologies Inc,Consumer Discretionary,Automobile Components
LAZY,Lazydays Holdings Inc,Consumer Discretionary,Specialty Retail
LBAS,Location Based Technologies Inc,Consumer Discretionary,Household Durables
LCID,Lucid Group Inc,Consumer Discretionary,Automobiles
LCII,LCI Industries,Consumer Discretionary,Automobile Components
LCUT,Lifetime Brands Inc,Consumer Discretionary,Household Durables
LE,Lands End Inc,Consumer Discretionary,Specialty Retail
LEA,Lear Corp,Consumer Discretionary,Automobile Components
LEAI,Legacy Education Alliance Inc,Consumer Discretionary,Diversified Consumer Services
LEAT,Leatt Corp,Consumer Discretionary,Leisure Products
LEFUF,LEON'S FURNITURE LTD,Consumer Discretionary,Specialty Retail
LEG,Leggett & Platt Inc,Consumer Discretionary,Household Durables
LEGH,Legacy Housing Corp,Consumer Discretionary,Household Durables
LEN,Lennar Corp,Consumer Discretionary,Household Durables
LEN.B,LENNAR CORP,Consumer Discretionary,Household Durables
LESL,Leslie's Inc,Consumer Discretionary,Specialty Retail
LEVI,Levi Strauss & Co,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
LFEV,Life Electric Vehicles Holdings Inc,Consumer Discretionary,Automobiles
LFSWF,LIFEIST WELLNESS INC,Consumer Discretionary,Distributors
LGIH,LGI Homes Inc,Consumer Discretionary,Household Durables
LI,Li Auto Inc (ADR),Consumer Discretionary,Automobiles
LIMAF,LINAMAR CORP,Consumer Discretionary,Automobile Components
LINC,Lincoln Educational Services Corp,Consumer Discretionary,Diversified Consumer Services
LIND,Lindblad Expeditions Holdings Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
LINUF,LiNiu Technology Group,Consumer Discretionary,"Hotels, Restaurants & Leisure"
LITB,Lightinthebox Holding Co Ltd-ADR,Consumer Discretionary,Broadline Retail
LIVE,Live Ventures Inc,Consumer Discretionary,Household Durables
LKNCY,Luckin Coffee Inc - ADR,Consumer Discretionary,"Hotels, Restaurants & Leisure"
LKQ,LKQ Corp,Consumer Discretionary,Distributors
LL,Ll Flooring Holdings Inc,Consumer Discretionary,Specialty Retail
LMPX,LMP Automotive Holdings Inc,Consumer Discretionary,Specialty Retail
LNNGF,LI NING COMPANY LIMITED,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
LNNGY,LI NING COMPANY LIMITED,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
LNW,Light & Wonder Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
LOCO,El Pollo LoCo Holdings Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
LOPE,Grand Canyon Education Inc,Consumer Discretionary,Diversified Consumer Services
LOTE,Lot78 Inc,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
LOVE,Lovesac Co,Consumer Discretionary,Household Durables
LOW,Lowe's Companies Inc,Consumer Discretionary,Specialty Retail
LRENY,LOJAS RENNER SA,Consumer Discretionary,Specialty Retail
LRN,Stride Inc,Consumer Discretionary,Diversified Consumer Services
LSEA,Landsea Homes Corp,Consumer Discretionary,Household Durables
LTEC,LOUD Technologies Inc,Consumer Discretionary,Household Durables
LTFD,Littlefield Corp,Consumer Discretionary,"Hotels, Restaurants & Leisure"
LTH,Life Time Group Holdings Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
LTRE,Learning Tree International Inc,Consumer Discretionary,Diversified Consumer Services
LTRY,Lottery.com Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
LULU,Lululemon Athletica Inc,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
LVLU,Lulu's Fashion Lounge Holdings Inc,Consumer Discretionary,Specialty Retail
LVMHF,LVMH MOET HENNESSY LOUIS V,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
LVMUY,LVMH Moet Hennessy Louis Vuitton SE(ADR),Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
LVS,Las Vegas Sands Corp.,Consumer Discretionary,"Hotels, Restaurants & Leisure"
LVWR,LiveWire Group Inc,Consumer Discretionary,Automobiles
LXEH,Lixiang Education Holding Co Ltd - ADR,Consumer Discretionary,Diversified Consumer Services
LZB,La-Z-Boy Incorporated,Consumer Discretionary,Household Durables
LZENF,Lizhan Environmental Corp,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
M,Macy's Inc,Consumer Discretionary,Broadline Retail
MALG,Microalliance Group Inc,Consumer Discretionary,Distributors
MAR,Marriott International Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
MAT,Mattel Inc,Consumer Discretionary,Leisure Products
MBGAF,Mercedes Benz Group AG,Consumer Discretionary,Automobiles
MBGYY,MERCEDES BENZ GROUP AG,Consumer Discretionary,Automobiles
MBLY,Mobileye Global Inc,Consumer Discretionary,Automobile Components
MBPFF,MITCHELLS & BUTLER PLC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
MBUU,Malibu Boats Inc,Consumer Discretionary,Leisure Products
MCARY,MERCARI INC,Consumer Discretionary,Broadline Retail
MCCK,Mestek Inc,Consumer Discretionary,Household Durables
MCD,McDonald's Corp,Consumer Discretionary,"Hotels, Restaurants & Leisure"
MCFT,Mastercraft Boat Holdings Inc,Consumer Discretionary,Leisure Products
MCHVY,MGM CHINA HOLDINGS LTD,Consumer Discretionary,"Hotels, Restaurants & Leisure"
MCRAA,McRae Industries Inc,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
MCRAB,MCRAE INDUSTRIES  -CL A,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
MCRI,Monarch Casino & Resort Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
MCW,Mister Car Wash Inc,Consumer Discretionary,Diversified Consumer Services
MCZAF,Mad Catz Interactive Inc (USA),Consumer Discretionary,Household Durables
MDC,MDC Holdings Inc,Consumer Discretionary,Household Durables
MEDH,Dazed Inc,Consumer Discretionary,Household Durables
MELI,MercadoLibre Inc,Consumer Discretionary,Broadline Retail
MENEF,MENE INC,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
METX,BTC Digital Ltd,Consumer Discretionary,Diversified Consumer Services
MGA,Magna International Inc (USA),Consumer Discretionary,Automobile Components
MGDDF,CIE GEN DES ETABLIS MICHELIN,Consumer Discretionary,Automobile Components
MGDDY,CIE GEN DES ETABLIS MICHELIN,Consumer Discretionary,Automobile Components
MGLUY,MAGAZINE LUIZA SA,Consumer Discretionary,Broadline Retail
MGM,MGM Resorts International,Consumer Discretionary,"Hotels, Restaurants & Leisure"
MGOL,MGO Global Inc,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
MHGI,Midnight Holdings Group Inc,Consumer Discretionary,Diversified Consumer Services
MHGU,Meritage Hospitality Group Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
MHK,Mohawk Industries Inc,Consumer Discretionary,Household Durables
MHO,M/I Homes Inc,Consumer Discretionary,Household Durables
MICS,Singing Machine Company Inc,Consumer Discretionary,Household Durables
MLCO,Melco Resorts & Entertainment Ltd(ADR),Consumer Discretionary,"Hotels, Restaurants & Leisure"
MLRT,Metalert Inc,Consumer Discretionary,Household Durables
MMTS,Multi-Media Tutorial Services Inc,Consumer Discretionary,Diversified Consumer Services
MMYT,Makemytrip Ltd,Consumer Discretionary,"Hotels, Restaurants & Leisure"
MNLXF,MINILUXE HOLDING CORP,Consumer Discretionary,Diversified Consumer Services
MNRO,Monro Inc,Consumer Discretionary,Specialty Retail
MNSO,MINISO Group Holding Ltd - ADR,Consumer Discretionary,Broadline Retail
MOD,Modine Manufacturing Co,Consumer Discretionary,Automobile Components
MODG,Topgolf Callaway Brands Corp,Consumer Discretionary,Leisure Products
MOGU,Mogu Inc - ADR,Consumer Discretionary,Broadline Retail
MOND,Mondee Holdings Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure"
MONRF,MONCLER SPA,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
MONRY,MONCLER SPA,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
MOV,Movado Group Inc,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
MOVAA,MOVADO GROUP INC,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
MPAA,Motorcar Parts of America Inc,Consumer Discretionary,Automobile Components
MPNGY,MEITUAN,Consumer Discretionary,"Hotels, Restaurants & Leisure"
MPX,Marine Products Corp,Consumer Discretionary,Leisure Products
MRETF,MARTINREA INTL INC,Consumer Discretionary,Automobile Components
MRIB,Marani Brands Inc,Consumer Discretionary,Distributors
MRM,Medirom Healthcare Technologies Inc(ADR),Consumer Discretionary,Diversified Consumer Services
MRPLY,MR PRICE GROUP LTD,Consumer Discretionary,Specialty Retail
MSC,Studio City International Holdings Ltd,Consumer Discretionary,"Hotels, Restaurants & Leisure"
MSN,Emerson Radio Corp,Consumer Discretionary,Household Durables
MSSV,Meso Numismatics Inc,Consumer Discretionary,Specialty Retail
MTAM,Motos America Inc,Consumer Discretionary,Specialty Retail
MTH,Meritage Homes Corp,Consumer Discretionary,Household Durables
MTN,"Vail Resorts, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure"
MTTRY,CECONOMY AG,Consumer Discretionary,Specialty Retail
MTYFF,MTY FOOD GROUP INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
MULN,Mullen Automotive Inc,Consumer Discretionary,Automobiles
MUSA,Murphy USA Inc,Consumer Discretionary,Specialty Retail
MWWC,Marketing Worldwide Corp,Consumer Discretionary,Automobile Components
MYTE,MYT Netherlands Parent BV-ADR,Consumer Discretionary,Specialty Retail
MZDAY,Mazda Motor Corp (ADR),Consumer Discretionary,Automobiles
NAAS,Naas Technology Inc (ADR),Consumer Discretionary,Specialty Retail
NAPRF,NASPERS LTD,Consumer Discretionary,Broadline Retail
NATH,"Nathan's Famous, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure"
NAUH,National American University Holdngs Inc,Consumer Discretionary,Diversified Consumer Services
NCLH,Norwegian Cruise Line Holdings Ltd,Consumer Discretionary,"Hotels, Restaurants & Leisure"
NDLS,Noodles & Co,Consumer Discretionary,"Hotels, Restaurants & Leisure"
NEGG,Newegg Commerce Inc,Consumer Discretionary,Specialty Retail
NEPH,"Nephros, Inc.",Consumer Discretionary,Household Durables
NEXCF,NEXTECH AR SOLUTIONS,Consumer Discretionary,Specialty Retail
NGCRY,NAGACORP LTD,Consumer Discretionary,"Hotels, Restaurants & Leisure"
NGMS,NeoGames SA,Consumer Discretionary,"Hotels, Restaurants & Leisure"
NICH,Nitches Inc (NEVADA),Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
NINOY,NIKON CORP,Consumer Discretionary,Household Durables
NIO,Nio Inc - ADR,Consumer Discretionary,Automobiles
NIOIF,NIO INC,Consumer Discretionary,Automobiles
NIU,Niu Technologies - ADR,Consumer Discretionary,Automobiles
NKE,Nike Inc,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
NKRKY,NOKIAN RENKAAT OYJ,Consumer Discretionary,Automobile Components
NLS,"Nautilus, Inc.",Consumer Discretionary,Leisure Products
NOBH,"Nobility Homes, Inc.",Consumer Discretionary,Household Durables
NOGN,Nogin Inc,Consumer Discretionary,Broadline Retail
NPSNY,Naspers Limited (ADR),Consumer Discretionary,Broadline Retail
NRDY,Nerdy Inc,Consumer Discretionary,Diversified Consumer Services
NROM,"Noble Roman's, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure"
NSANY,Nissan Motor Co Ltd (ADR),Consumer Discretionary,Automobiles
NTGL,NANOTECH GAMING INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
NTZ,"Natuzzi, S.p.A (ADR)",Consumer Discretionary,Household Durables
NVACF,NOVA CANNABIS INC,Consumer Discretionary,Specialty Retail
NVFY,Nova Lifestyle Inc,Consumer Discretionary,Household Durables
NVR,NVR Inc,Consumer Discretionary,Household Durables
NWL,Newell Brands Inc,Consumer Discretionary,Household Durables
NWRLY,NEW WORLD DEPT STORE CHINA,Consumer Discretionary,Broadline Retail
NWTN,NWTN Inc,Consumer Discretionary,Automobiles
NXGPF,NEXT PLC,Consumer Discretionary,Broadline Retail
NXGPY,NEXT PLC,Consumer Discretionary,Broadline Retail
ODDAF,ODD BURGER CORP,Consumer Discretionary,"Hotels, Restaurants & Leisure"
ODP,ODP Corp,Consumer Discretionary,Specialty Retail
OGNT,Organa Technologies Group Inc,Consumer Discretionary,Specialty Retail
OGSM,Organic Sales and Marketing Inc,Consumer Discretionary,Distributors
OLLI,Ollie's Bargain Outlet Holdings Inc,Consumer Discretionary,Broadline Retail
OMTK,OmniTek Engineering Corp,Consumer Discretionary,Automobile Components
OMVE,Omni Ventures Inc,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
ONEW,OneWater Marine Inc,Consumer Discretionary,Specialty Retail
ONON,On Holding AG,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
